CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
09016901000000|St George's||09016900000000|04|Y|Q|A
09017000000000|Guadeloupe||09010000000000|03|N||
09017001000000|Gustavia||09017000000000|04|Y|Q|A
09017002000000|Marigot||09017000000000|04|Y|Q|A
09017003000000|Pointe-a-Pitre||09017000000000|04|Y|Q|A
09017100000000|Guam||09010000000000|03|N||
09017101000000|Apra||09017100000000|04|Y|Q|A
09017102000000|Piti||09017100000000|04|Y|Q|A
09017200000000|Guatemala||09010000000000|03|N||
09017201000000|Puerto Barrios||09017200000000|04|Y|Q|A
09017202000000|Puerto Quetzal||09017200000000|04|Y|Q|A
09017203000000|Santo Tomas de Castilla||09017200000000|04|Y|Q|A
09017300000000|Guernsey||09010000000000|03|N||
09017301000000|St Peter Port||09017300000000|04|Y|Q|A
09017400000000|Guinea||09010000000000|03|N||
09017401000000|Conakry||09017400000000|04|Y|Q|A
09017500000000|Guinea-Bissau||09010000000000|03|N||
09017501000000|Bissau||09017500000000|04|Y|Q|A
09017600000000|Guyana||09010000000000|03|N||
09017601000000|Georgetown (GY)||09017600000000|04|Y|Q|A
09017700000000|Haiti||09010000000000|03|N||
09017701000000|Cap Haitien||09017700000000|04|Y|Q|A
09017702000000|Laffiteau||09017700000000|04|Y|Q|A
09017703000000|Port-au-Prince||09017700000000|04|Y|Q|A
09017800000000|Honduras||09010000000000|03|N||
09017801000000|Isla de Guanaja||09017800000000|04|Y|Q|A
09017802000000|La Ceiba||09017800000000|04|Y|Q|A
09017803000000|Puerto Castilla||09017800000000|04|Y|Q|A
09017804000000|Puerto Cortes||09017800000000|04|Y|Q|A
09017805000000|Roatan I||09017800000000|04|Y|Q|A
09017806000000|San Lorenzo||09017800000000|04|Y|Q|A
09017900000000|Iceland||09010000000000|03|N||
09017901000000|Akureyri||09017900000000|04|Y|Q|A
09017902000000|Bildudalur||09017900000000|04|Y|Q|A
09017903000000|Eskifjordur||09017900000000|04|Y|Q|A
09017904000000|Grundarfjordur, Sanafellness||09017900000000|04|Y|Q|A
09017905000000|Grundartangi||09017900000000|04|Y|Q|A
09017906000000|Hafnarfjørdur||09017900000000|04|Y|Q|A
09017907000000|Husavik||09017900000000|04|Y|Q|A
09017908000000|Isafjordur||09017900000000|04|Y|Q|A
09017909000000|Kopavogur||09017900000000|04|Y|Q|A
09017910000000|Njardhvik||09017900000000|04|Y|Q|A
09017911000000|Reydharfjordur||09017900000000|04|Y|Q|A
09017912000000|Reykjavik||09017900000000|04|Y|Q|A
09017913000000|Saudarkrok||09017900000000|04|Y|Q|A
09017914000000|Straumsvik||09017900000000|04|Y|Q|A
09017915000000|Thorlakshofn||09017900000000|04|Y|Q|A
09017916000000|Vestmannaeyjar||09017900000000|04|Y|Q|A
09017917000000|Vopnafjordur||09017900000000|04|Y|Q|A
09018000000000|India||09010000000000|03|N||
09018001000000|Chennai||09018000000000|04|Y|Q|A
09018002000000|Cochin||09018000000000|04|Y|Q|A
09018003000000|Dharamtar||09018000000000|04|Y|Q|A
09018004000000|Ennore||09018000000000|04|Y|Q|A
09018005000000|Haldia||09018000000000|04|Y|Q|A
09018006000000|Hazira||09018000000000|04|Y|Q|A
09018007000000|Jaigad||09018000000000|04|Y|Q|A
09018008000000|Kakinada||09018000000000|04|Y|Q|A
09018009000000|Kandla||09018000000000|04|Y|Q|A
09018010000000|Kattupalli||09018000000000|04|Y|Q|A
09018011000000|Kolkata (Calcutta)||09018000000000|04|Y|Q|A
09018012000000|Kozhikode||09018000000000|04|Y|Q|A
09018013000000|Krishnapatnam||09018000000000|04|Y|Q|A
09018014000000|Mangalore||09018000000000|04|Y|Q|A
09018015000000|Mormugao||09018000000000|04|Y|Q|A
09018016000000|Mumbai||09018000000000|04|Y|Q|A
09018017000000|Mundra||09018000000000|04|Y|Q|A
09018018000000|New Mangalore||09018000000000|04|Y|Q|A
09018019000000|Nhava Sheva||09018000000000|04|Y|Q|A
09018020000000|Paradip||09018000000000|04|Y|Q|A
09018021000000|Pipavav||09018000000000|04|Y|Q|A
09018022000000|Port Blair||09018000000000|04|Y|Q|A
09018023000000|Tuticorin||09018000000000|04|Y|Q|A
09018024000000|Visakhapatnam||09018000000000|04|Y|Q|A
09018100000000|Indonesia||09010000000000|03|N||
09018101000000|Ambon||09018100000000|04|Y|Q|A
09018102000000|Balikpapan||09018100000000|04|Y|Q|A
09018103000000|Banjarmasin||09018100000000|04|Y|Q|A
09018104000000|Batam Island||09018100000000|04|Y|Q|A
09018105000000|Batu Ampar||09018100000000|04|Y|Q|A
09018106000000|Belawan||09018100000000|04|Y|Q|A
09018107000000|Benete Bay||09018100000000|04|Y|Q|A
09018108000000|Bengkulu||09018100000000|04|Y|Q|A
09018109000000|Benoa||09018100000000|04|Y|Q|A
09018110000000|Biak||09018100000000|04|Y|Q|A
09018111000000|Bitung||09018100000000|04|Y|Q|A
09018112000000|Bontang||09018100000000|04|Y|Q|A
09018113000000|Gorontalo||09018100000000|04|Y|Q|A
09018114000000|Jakarta||09018100000000|04|Y|Q|A
09018115000000|Jayapura||09018100000000|04|Y|Q|A
09018116000000|Kendari||09018100000000|04|Y|Q|A
09018117000000|Kumai||09018100000000|04|Y|Q|A
09018118000000|Kupang||09018100000000|04|Y|Q|A
09018119000000|Lembar||09018100000000|04|Y|Q|A
09018120000000|Luwuk||09018100000000|04|Y|Q|A
09018121000000|Makassar||09018100000000|04|Y|Q|A
09018122000000|Manokwari||09018100000000|04|Y|Q|A
09018123000000|Maumere||09018100000000|04|Y|Q|A
09018124000000|Medan||09018100000000|04|Y|Q|A
09018125000000|Merak||09018100000000|04|Y|Q|A
09018126000000|Merauke||09018100000000|04|Y|Q|A
09018127000000|Padang||09018100000000|04|Y|Q|A
09018128000000|Palembang||09018100000000|04|Y|Q|A
09018129000000|Palu||09018100000000|04|Y|Q|A
09018130000000|Panjang||09018100000000|04|Y|Q|A
09018131000000|Pantoloan||09018100000000|04|Y|Q|A
09018132000000|Pekanbaru, Sumatra||09018100000000|04|Y|Q|A
09018133000000|Pelabuhan Futong||09018100000000|04|Y|Q|A
09018134000000|Perawang||09018100000000|04|Y|Q|A
09018135000000|Pontianak||09018100000000|04|Y|Q|A
09018136000000|Pulau Bunyu||09018100000000|04|Y|Q|A
09018137000000|Samarinda||09018100000000|04|Y|Q|A
09018138000000|Sampit||09018100000000|04|Y|Q|A
09018139000000|Semarang||09018100000000|04|Y|Q|A
09018140000000|Sibolga||09018100000000|04|Y|Q|A
09018141000000|Sorong||09018100000000|04|Y|Q|A
09018142000000|Surabaya||09018100000000|04|Y|Q|A
09018143000000|Tanjung Pinang||09018100000000|04|Y|Q|A
09018144000000|Tarakan||09018100000000|04|Y|Q|A
09018145000000|Teluk Bayur||09018100000000|04|Y|Q|A
09018146000000|Ternate||09018100000000|04|Y|Q|A
09018147000000|Timika||09018100000000|04|Y|Q|A
09018148000000|Tolitoli||09018100000000|04|Y|Q|A
09018149000000|Tual||09018100000000|04|Y|Q|A
09018200000000|Iran (Islamic Republic of)||09010000000000|03|N||
09018201000000|Abadan||09018200000000|04|Y|Q|A
09018202000000|Asaluyeh||09018200000000|04|Y|Q|A
09018203000000|Bandar Abbas||09018200000000|04|Y|Q|A
09018204000000|Bandar Assaluyeh||09018200000000|04|Y|Q|A
09018205000000|Bandar Imam Khomeini||09018200000000|04|Y|Q|A
09018206000000|Bushehr||09018200000000|04|Y|Q|A
09018207000000|Chah bahar||09018200000000|04|Y|Q|A
09018208000000|Khorramshahr||09018200000000|04|Y|Q|A
09018300000000|Iraq||09010000000000|03|N||
09018301000000|Abu al Fulus||09018300000000|04|Y|Q|A
09018302000000|Basrah||09018300000000|04|Y|Q|A
09018303000000|Khor al Zubair||09018300000000|04|Y|Q|A
09018304000000|Umm Qasr||09018300000000|04|Y|Q|A
09018400000000|Ireland||09010000000000|03|N||
09018401000000|Cork||09018400000000|04|Y|Q|A
09018402000000|Drogheda||09018400000000|04|Y|Q|A
09018403000000|Dublin||09018400000000|04|Y|Q|A
09018404000000|Foynes||09018400000000|04|Y|Q|A
09018405000000|Waterford||09018400000000|04|Y|Q|A
09018500000000|Israel||09010000000000|03|N||
09018501000000|Ashdod||09018500000000|04|Y|Q|A
09018502000000|Eilat||09018500000000|04|Y|Q|A
09018503000000|Haifa||09018500000000|04|Y|Q|A
09018600000000|Italy||09010000000000|03|N||
09018601000000|Ancona||09018600000000|04|Y|Q|A
09018602000000|Augusta||09018600000000|04|Y|Q|A
09018603000000|Bari||09018600000000|04|Y|Q|A
09018604000000|Brindisi||09018600000000|04|Y|Q|A
09018605000000|Cagliari||09018600000000|04|Y|Q|A
09018606000000|Catania||09018600000000|04|Y|Q|A
09018607000000|Civitavecchia||09018600000000|04|Y|Q|A
09018608000000|Genoa||09018600000000|04|Y|Q|A
09018609000000|Gioia Tauro||09018600000000|04|Y|Q|A
09018610000000|La Spezia||09018600000000|04|Y|Q|A
09018611000000|Leghorn||09018600000000|04|Y|Q|A
09018612000000|Marina di Carrara||09018600000000|04|Y|Q|A
09018613000000|Monfalcone||09018600000000|04|Y|Q|A
09018614000000|Naples||09018600000000|04|Y|Q|A
09018615000000|Olbia||09018600000000|04|Y|Q|A
09018616000000|Palermo||09018600000000|04|Y|Q|A
09018617000000|Porto Marghera||09018600000000|04|Y|Q|A
09018618000000|Porto Torres||09018600000000|04|Y|Q|A
09018619000000|Pozzallo||09018600000000|04|Y|Q|A
09018620000000|Pozzuoli||09018600000000|04|Y|Q|A
09018621000000|Ravenna||09018600000000|04|Y|Q|A
09018622000000|Salerno||09018600000000|04|Y|Q|A
09018623000000|Savona||09018600000000|04|Y|Q|A
09018624000000|Taranto||09018600000000|04|Y|Q|A
09018625000000|Termini Imerese||09018600000000|04|Y|Q|A
09018626000000|Trapani||09018600000000|04|Y|Q|A
09018627000000|Trieste||09018600000000|04|Y|Q|A
09018628000000|Vado Ligure||09018600000000|04|Y|Q|A
09018629000000|Venice||09018600000000|04|Y|Q|A
09018700000000|Jamaica||09010000000000|03|N||
09018701000000|Kingston (JM)||09018700000000|04|Y|Q|A
09018702000000|Montego Bay||09018700000000|04|Y|Q|A
09018800000000|Japan||09010000000000|03|N||
09018801000000|Aburatsu||09018800000000|04|Y|Q|A
09018802000000|Akita||09018800000000|04|Y|Q|A
09018803000000|Awajikoryunotsubasa||09018800000000|04|Y|Q|A
09018804000000|Chiba||09018800000000|04|Y|Q|A
09018805000000|Fukuyama||09018800000000|04|Y|Q|A
09018806000000|Hachinoe||09018800000000|04|Y|Q|A
09018807000000|Hakata||09018800000000|04|Y|Q|A
09018808000000|Hakodate||09018800000000|04|Y|Q|A
09018809000000|Hamada||09018800000000|04|Y|Q|A
09018810000000|Hibikishinko||09018800000000|04|Y|Q|A
09018811000000|Hiroshima||09018800000000|04|Y|Q|A
09018812000000|Hitachi||09018800000000|04|Y|Q|A
09018813000000|Hitachinaka||09018800000000|04|Y|Q|A
09018814000000|Hososhima||09018800000000|04|Y|Q|A
09018815000000|Imabari||09018800000000|04|Y|Q|A
09018816000000|Imari||09018800000000|04|Y|Q|A
09018817000000|Ishikariwan Shinko||09018800000000|04|Y|Q|A
09018818000000|Iwakuni||09018800000000|04|Y|Q|A
09018819000000|Iyomishima||09018800000000|04|Y|Q|A
09018820000000|Kagoshima||09018800000000|04|Y|Q|A
09018821000000|Kamaisha||09018800000000|04|Y|Q|A
09018822000000|Kanazawa||09018800000000|04|Y|Q|A
09018823000000|Kanmon||09018800000000|04|Y|Q|A
09018824000000|Kashima||09018800000000|04|Y|Q|A
09018825000000|Kawasaki||09018800000000|04|Y|Q|A
09018826000000|Kitakyushu/Hibiki||09018800000000|04|Y|Q|A
09018827000000|Kobe||09018800000000|04|Y|Q|A
09018828000000|Kochi||09018800000000|04|Y|Q|A
09018829000000|Kokura||09018800000000|04|Y|Q|A
09018830000000|Kumamoto||09018800000000|04|Y|Q|A
09018831000000|Kure||09018800000000|04|Y|Q|A
09018832000000|Kushiro||09018800000000|04|Y|Q|A
09018833000000|Maizuru||09018800000000|04|Y|Q|A
09018834000000|Matsuyama||09018800000000|04|Y|Q|A
09018835000000|Miike||09018800000000|04|Y|Q|A
09018836000000|Mishima, Kawanoe||09018800000000|04|Y|Q|A
09018837000000|Mitajiri||09018800000000|04|Y|Q|A
09018838000000|Miyazaki||09018800000000|04|Y|Q|A
09018839000000|Mizushima||09018800000000|04|Y|Q|A
09018840000000|Moji||09018800000000|04|Y|Q|A
09018841000000|Muroran||09018800000000|04|Y|Q|A
09018842000000|Nagasaki||09018800000000|04|Y|Q|A
09018843000000|Nagoya||09018800000000|04|Y|Q|A
09018844000000|Naha||09018800000000|04|Y|Q|A
09018845000000|Nakanoseki||09018800000000|04|Y|Q|A
09018846000000|Naoetsu||09018800000000|04|Y|Q|A
09018847000000|Niigata||09018800000000|04|Y|Q|A
09018848000000|Niihama||09018800000000|04|Y|Q|A
09018849000000|Ofunato||09018800000000|04|Y|Q|A
09018850000000|Oita||09018800000000|04|Y|Q|A
09018851000000|Omaezaki||09018800000000|04|Y|Q|A
09018852000000|Onahama||09018800000000|04|Y|Q|A
09018853000000|Osaka||09018800000000|04|Y|Q|A
09018854000000|Otake||09018800000000|04|Y|Q|A
09018855000000|Otaru||09018800000000|04|Y|Q|A
09018856000000|Sakai||09018800000000|04|Y|Q|A
09018857000000|Sakaiminato||09018800000000|04|Y|Q|A
09018858000000|Sakata||09018800000000|04|Y|Q|A
09018859000000|Senboku||09018800000000|04|Y|Q|A
09018860000000|Sendai||09018800000000|04|Y|Q|A
09018861000000|Shibushi||09018800000000|04|Y|Q|A
09018862000000|Shimizu||09018800000000|04|Y|Q|A
09018863000000|Shimonoseki||09018800000000|04|Y|Q|A
09018864000000|Shinko||09018800000000|04|Y|Q|A
09018865000000|Takamatsu||09018800000000|04|Y|Q|A
09018866000000|Tobata||09018800000000|04|Y|Q|A
09018867000000|Tokushima||09018800000000|04|Y|Q|A
09018868000000|Tokuyama||09018800000000|04|Y|Q|A
09018869000000|Tokyo||09018800000000|04|Y|Q|A
09018870000000|Tomakomai||09018800000000|04|Y|Q|A
09018871000000|Toyama Shinko||09018800000000|04|Y|Q|A
09018872000000|Toyohashi||09018800000000|04|Y|Q|A
09018873000000|Tsuruga||09018800000000|04|Y|Q|A
09018874000000|Ube||09018800000000|04|Y|Q|A
09018875000000|Wakayama||09018800000000|04|Y|Q|A
09018876000000|Yatsushiro||09018800000000|04|Y|Q|A
09018877000000|Yawata||09018800000000|04|Y|Q|A
09018878000000|Yokkaichi||09018800000000|04|Y|Q|A
09018879000000|Yokohama||09018800000000|04|Y|Q|A
09018900000000|Jersey||09010000000000|03|N||
09018901000000|St Helier||09018900000000|04|Y|Q|A
09019000000000|Jordan||09010000000000|03|N||
09019001000000|Aqaba||09019000000000|04|Y|Q|A
09019100000000|Kenya||09010000000000|03|N||
09019101000000|Mombasa||09019100000000|04|Y|Q|A
09019200000000|Kiribati||09010000000000|03|N||
09019201000000|Betio||09019200000000|04|Y|Q|A
09019300000000|Kuwait||09010000000000|03|N||
09019301000000|Shuaiba||09019300000000|04|Y|Q|A
09019302000000|Shuwaikh||09019300000000|04|Y|Q|A
09019400000000|Latvia||09010000000000|03|N||
09019401000000|Liepaja||09019400000000|04|Y|Q|A
09019402000000|Riga||09019400000000|04|Y|Q|A
09019403000000|Ventspils||09019400000000|04|Y|Q|A
09019500000000|Lebanon||09010000000000|03|N||
09019501000000|Beirut||09019500000000|04|Y|Q|A
09019502000000|Tripoli (LB)||09019500000000|04|Y|Q|A
09019600000000|Liberia||09010000000000|03|N||
09019601000000|Monrovia||09019600000000|04|Y|Q|A
09019700000000|Libya||09010000000000|03|N||
09019701000000|Benghazi||09019700000000|04|Y|Q|A
09019702000000|Khoms||09019700000000|04|Y|Q|A
09019703000000|Marsa el Brega||09019700000000|04|Y|Q|A
09019704000000|Misurata||09019700000000|04|Y|Q|A
09019705000000|Ras Lanuf||09019700000000|04|Y|Q|A
09019706000000|Tobruk||09019700000000|04|Y|Q|A
09019707000000|Tripoli (LY)||09019700000000|04|Y|Q|A
09019800000000|Lithuania||09010000000000|03|N||
09019801000000|Klaipeda||09019800000000|04|Y|Q|A
09019900000000|Madagascar||09010000000000|03|N||
09019901000000|Antsiranana||09019900000000|04|Y|Q|A
09019902000000|Ehoala||09019900000000|04|Y|Q|A
09019903000000|Mahajanga||09019900000000|04|Y|Q|A
09019904000000|Nosy Be||09019900000000|04|Y|Q|A
09019905000000|Toamasina||09019900000000|04|Y|Q|A
09019906000000|Toliary||09019900000000|04|Y|Q|A
09019907000000|Vohemar||09019900000000|04|Y|Q|A
0901A000000000|Malaysia||09010000000000|03|N||
0901A001000000|Bintulu||0901A000000000|04|Y|Q|A
0901A002000000|Johore Bahru||0901A000000000|04|Y|Q|A
0901A003000000|Kota Kinabalu||0901A000000000|04|Y|Q|A
0901A004000000|Kuantan||0901A000000000|04|Y|Q|A
0901A005000000|Kuching||0901A000000000|04|Y|Q|A
0901A006000000|Labuan||0901A000000000|04|Y|Q|A
0901A007000000|Malacca||0901A000000000|04|Y|Q|A
0901A008000000|Miri||0901A000000000|04|Y|Q|A
0901A009000000|Pasir Gudang||0901A000000000|04|Y|Q|A
0901A010000000|Penang||0901A000000000|04|Y|Q|A
0901A011000000|Port Klang||0901A000000000|04|Y|Q|A
0901A012000000|Sandakan||0901A000000000|04|Y|Q|A
0901A013000000|Sibu||0901A000000000|04|Y|Q|A
0901A014000000|Tanjung Manis||0901A000000000|04|Y|Q|A
0901A015000000|Tanjung Pelepas||0901A000000000|04|Y|Q|A
0901A016000000|Tawau||0901A000000000|04|Y|Q|A
0901A100000000|Maldives||09010000000000|03|N||
0901A101000000|Addu||0901A100000000|04|Y|Q|A
0901A102000000|Koodoo||0901A100000000|04|Y|Q|A
0901A103000000|Male||0901A100000000|04|Y|Q|A
0901A200000000|Malta||09010000000000|03|N||
0901A201000000|Marsaxlokk||0901A200000000|04|Y|Q|A
0901A202000000|Valletta||0901A200000000|04|Y|Q|A
0901A300000000|Marshall Islands||09010000000000|03|N||
0901A301000000|Kwajalein||0901A300000000|04|Y|Q|A
0901A302000000|Majuro||0901A300000000|04|Y|Q|A
0901A400000000|Martinique||09010000000000|03|N||
0901A401000000|Fort de France||0901A400000000|04|Y|Q|A
0901A500000000|Mauritania||09010000000000|03|N||
0901A501000000|Nouadhibou||0901A500000000|04|Y|Q|A
0901A502000000|Nouakchott||0901A500000000|04|Y|Q|A
0901A600000000|Mauritius||09010000000000|03|N||
0901A601000000|Port Louis||0901A600000000|04|Y|Q|A
0901A602000000|Port Mathurin||0901A600000000|04|Y|Q|A
0901A700000000|Mayotte||09010000000000|03|N||
0901A701000000|Longoni||0901A700000000|04|Y|Q|A
0901A800000000|Mexico||09010000000000|03|N||
0901A801000000|Altamira||0901A800000000|04|Y|Q|A
0901A802000000|Coatzacoalcos||0901A800000000|04|Y|Q|A
0901A803000000|Ensenada||0901A800000000|04|Y|Q|A
0901A804000000|Guaymas||0901A800000000|04|Y|Q|A
0901A805000000|La Paz||0901A800000000|04|Y|Q|A
0901A806000000|Lazaro Cardenas||0901A800000000|04|Y|Q|A
0901A807000000|Manzanillo (MX)||0901A800000000|04|Y|Q|A
0901A808000000|Mazatlan||0901A800000000|04|Y|Q|A
0901A809000000|Progreso||0901A800000000|04|Y|Q|A
0901A810000000|Puerto Chiapas||0901A800000000|04|Y|Q|A
0901A811000000|Puerto Morelos||0901A800000000|04|Y|Q|A
0901A812000000|Salina Cruz||0901A800000000|04|Y|Q|A
0901A813000000|Santa Rosalia||0901A800000000|04|Y|Q|A
0901A814000000|Tampico||0901A800000000|04|Y|Q|A
0901A815000000|Tuxpan||0901A800000000|04|Y|Q|A
0901A816000000|Veracruz||0901A800000000|04|Y|Q|A
0901A900000000|Micronesia (Federated States of)||09010000000000|03|N||
0901A901000000|Kosrae||0901A900000000|04|Y|Q|A
0901A902000000|Pohnpei||0901A900000000|04|Y|Q|A
0901A903000000|Truk||0901A900000000|04|Y|Q|A
0901A904000000|Yap||0901A900000000|04|Y|Q|A
0901B000000000|Montenegro||09010000000000|03|N||
0901B001000000|Bar||0901B000000000|04|Y|Q|A
0901B100000000|Montserrat||09010000000000|03|N||
0901B101000000|Plymouth (MS)||0901B100000000|04|Y|Q|A
0901B200000000|Morocco||09010000000000|03|N||
0901B201000000|Agadir||0901B200000000|04|Y|Q|A
0901B202000000|Casablanca||0901B200000000|04|Y|Q|A
0901B203000000|Dakhla||0901B200000000|04|Y|Q|A
0901B204000000|Kenitra||0901B200000000|04|Y|Q|A
0901B205000000|Laayoune||0901B200000000|04|Y|Q|A
0901B206000000|Nador||0901B200000000|04|Y|Q|A
0901B207000000|Tanger Med||0901B200000000|04|Y|Q|A
0901B208000000|Tangier||0901B200000000|04|Y|Q|A
0901B300000000|Mozambique||09010000000000|03|N||
0901B301000000|Beira||0901B300000000|04|Y|Q|A
0901B302000000|Maputo||0901B300000000|04|Y|Q|A
0901B303000000|Nacala||0901B300000000|04|Y|Q|A
0901B304000000|Palma (MZ)||0901B300000000|04|Y|Q|A
0901B305000000|Pemba||0901B300000000|04|Y|Q|A
0901B306000000|Quelimane||0901B300000000|04|Y|Q|A
0901B400000000|Myanmar||09010000000000|03|N||
0901B401000000|Rangoon||0901B400000000|04|Y|Q|A
0901B402000000|Thilawa||0901B400000000|04|Y|Q|A
0901B500000000|Namibia||09010000000000|03|N||
0901B501000000|Luderitz||0901B500000000|04|Y|Q|A
0901B502000000|Walvis Bay||0901B500000000|04|Y|Q|A
0901B600000000|Nauru||09010000000000|03|N||
0901B601000000|Nauru||0901B600000000|04|Y|Q|A
0901B700000000|Netherlands (Kingdom of the)||09010000000000|03|N||
0901B701000000|Amsterdam||0901B700000000|04|Y|Q|A
0901B702000000|Botlek||0901B700000000|04|Y|Q|A
0901B703000000|Eemshaven||0901B700000000|04|Y|Q|A
0901B704000000|Ijmuiden||0901B700000000|04|Y|Q|A
0901B705000000|Moerdijk||0901B700000000|04|Y|Q|A
0901B706000000|Nijmegen||0901B700000000|04|Y|Q|A
0901B707000000|Rotterdam||0901B700000000|04|Y|Q|A
0901B708000000|Terneuzen||0901B700000000|04|Y|Q|A
0901B709000000|Vlaardingen||0901B700000000|04|Y|Q|A
0901B710000000|Vlissingen||0901B700000000|04|Y|Q|A
0901B800000000|New Caledonia||09010000000000|03|N||
0901B801000000|Baie de Prony||0901B800000000|04|Y|Q|A
0901B802000000|Noumea||0901B800000000|04|Y|Q|A
0901B803000000|Prony||0901B800000000|04|Y|Q|A
0901B900000000|New Zealand||09010000000000|03|N||
0901B901000000|Auckland||0901B900000000|04|Y|Q|A
0901B902000000|Bluff Harbour||0901B900000000|04|Y|Q|A
0901B903000000|Dunedin||0901B900000000|04|Y|Q|A
0901B904000000|Lyttelton||0901B900000000|04|Y|Q|A
0901B905000000|Marsden Point||0901B900000000|04|Y|Q|A
0901B906000000|Napier||0901B900000000|04|Y|Q|A
0901B907000000|Nelson||0901B900000000|04|Y|Q|A
0901B908000000|New Plymouth||0901B900000000|04|Y|Q|A
0901B909000000|Onehunga||0901B900000000|04|Y|Q|A
0901B910000000|Port Chalmers||0901B900000000|04|Y|Q|A
0901B911000000|Tauranga||0901B900000000|04|Y|Q|A
0901B912000000|Timaru||0901B900000000|04|Y|Q|A
0901B913000000|Wellington||0901B900000000|04|Y|Q|A
0901C000000000|Nicaragua||09010000000000|03|N||
0901C001000000|Corinto||0901C000000000|04|Y|Q|A
0901C002000000|El Bluff||0901C000000000|04|Y|Q|A
0901C003000000|Puerto Cabezas||0901C000000000|04|Y|Q|A
0901C004000000|Rama (Arlen Siu)||0901C000000000|04|Y|Q|A
0901C100000000|Nigeria||09010000000000|03|N||
0901C101000000|Apapa||0901C100000000|04|Y|Q|A
0901C102000000|Calabar||0901C100000000|04|Y|Q|A
0901C103000000|Lagos||0901C100000000|04|Y|Q|A
0901C104000000|Lekki||0901C100000000|04|Y|Q|A
0901C105000000|Onne||0901C100000000|04|Y|Q|A
0901C106000000|Port Harcourt||0901C100000000|04|Y|Q|A
0901C107000000|Tin Can Island||0901C100000000|04|Y|Q|A
0901C108000000|Warri||0901C100000000|04|Y|Q|A
0901C200000000|Niue||09010000000000|03|N||
0901C201000000|Alofi||0901C200000000|04|Y|Q|A
0901C300000000|Norfolk Island||09010000000000|03|N||
0901C301000000|Norfolk I||0901C300000000|04|Y|Q|A
0901C400000000|Northern Mariana Islands||09010000000000|03|N||
0901C401000000|Saipan Island||0901C400000000|04|Y|Q|A
0901C500000000|Norway||09010000000000|03|N||
0901C501000000|Aalesund||0901C500000000|04|Y|Q|A
0901C502000000|Ardalstangen||0901C500000000|04|Y|Q|A
0901C503000000|Austevoll||0901C500000000|04|Y|Q|A
0901C504000000|Averoy||0901C500000000|04|Y|Q|A
0901C505000000|Batsfjord||0901C500000000|04|Y|Q|A
0901C506000000|Bergen||0901C500000000|04|Y|Q|A
0901C507000000|Bodo||0901C500000000|04|Y|Q|A
0901C508000000|Brevik||0901C500000000|04|Y|Q|A
0901C509000000|Drammen||0901C500000000|04|Y|Q|A
0901C510000000|Egersund||0901C500000000|04|Y|Q|A
0901C511000000|Farsund||0901C500000000|04|Y|Q|A
0901C512000000|Floro||0901C500000000|04|Y|Q|A
0901C513000000|Fredrikstad||0901C500000000|04|Y|Q|A
0901C514000000|Fusa||0901C500000000|04|Y|Q|A
0901C515000000|Gjemnes||0901C500000000|04|Y|Q|A
0901C516000000|Glomfjord||0901C500000000|04|Y|Q|A
0901C517000000|Haavik||0901C500000000|04|Y|Q|A
0901C518000000|Halden||0901C500000000|04|Y|Q|A
0901C519000000|Hammerfest||0901C500000000|04|Y|Q|A
0901C520000000|Harstad||0901C500000000|04|Y|Q|A
0901C521000000|Haugesund||0901C500000000|04|Y|Q|A
0901C522000000|Heroya||0901C500000000|04|Y|Q|A
0901C523000000|Hitra||0901C500000000|04|Y|Q|A
0901C524000000|Holla||0901C500000000|04|Y|Q|A
0901C525000000|Hoyanger||0901C500000000|04|Y|Q|A
0901C526000000|Husnes||0901C500000000|04|Y|Q|A
0901C527000000|Husoy||0901C500000000|04|Y|Q|A
0901C528000000|Ikornnes||0901C500000000|04|Y|Q|A
0901C529000000|Kirkenes||0901C500000000|04|Y|Q|A
0901C530000000|Knarrevik||0901C500000000|04|Y|Q|A
0901C531000000|Kristiansand||0901C500000000|04|Y|Q|A
0901C532000000|Kristiansund||0901C500000000|04|Y|Q|A
0901C533000000|Kvinesdal||0901C500000000|04|Y|Q|A
0901C534000000|Larvik||0901C500000000|04|Y|Q|A
0901C535000000|Lyngdal||0901C500000000|04|Y|Q|A
0901C536000000|Maaloy||0901C500000000|04|Y|Q|A
0901C537000000|Molde||0901C500000000|04|Y|Q|A
0901C538000000|Mosjoen||0901C500000000|04|Y|Q|A
0901C539000000|Moss||0901C500000000|04|Y|Q|A
0901C540000000|Odda||0901C500000000|04|Y|Q|A
0901C541000000|Orkanger||0901C500000000|04|Y|Q|A
0901C542000000|Oslo||0901C500000000|04|Y|Q|A
0901C543000000|Rorvik||0901C500000000|04|Y|Q|A
0901C544000000|Salten||0901C500000000|04|Y|Q|A
0901C545000000|Sandnes||0901C500000000|04|Y|Q|A
0901C546000000|Sauda||0901C500000000|04|Y|Q|A
0901C547000000|Skien||0901C500000000|04|Y|Q|A
0901C548000000|Skogn||0901C500000000|04|Y|Q|A
0901C549000000|Skudeneshavn||0901C500000000|04|Y|Q|A
0901C550000000|Sola||0901C500000000|04|Y|Q|A
0901C551000000|Sortland||0901C500000000|04|Y|Q|A
