CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
04030501000000|기계 운송장비 및 기타 제품 제조업||04030500000000|04|N||
04030501010000|명목||04030501000000|05|Y|Y|A
04030501020000|실질||04030501000000|05|Y|Y|A
04030501030000|실질기여도||04030501000000|05|Y|Y|A
04030502000000|목재종이인쇄 및 복제업||04030500000000|04|N||
04030502010000|명목||04030502000000|05|Y|Y|A
04030502020000|실질||04030502000000|05|Y|Y|A
04030502030000|실질기여도||04030502000000|05|Y|Y|A
04030503000000|비금속광물 및 금속제품 제조업||04030500000000|04|N||
04030503010000|명목||04030503000000|05|Y|Y|A
04030503020000|실질||04030503000000|05|Y|Y|A
04030503030000|실질기여도||04030503000000|05|Y|Y|A
04030504000000|석탄 및 석유 화학제품 제조업||04030500000000|04|N||
04030504010000|명목||04030504000000|05|Y|Y|A
04030504020000|실질||04030504000000|05|Y|Y|A
04030504030000|실질기여도||04030504000000|05|Y|Y|A
04030505000000|섬유 의복 및 가죽 제품 제조업||04030500000000|04|N||
04030505010000|명목||04030505000000|05|Y|Y|A
04030505020000|실질||04030505000000|05|Y|Y|A
04030505030000|실질기여도||04030505000000|05|Y|Y|A
04030506000000|음식료품 및 담배제조업||04030500000000|04|N||
04030506010000|명목||04030506000000|05|Y|Y|A
04030506020000|실질||04030506000000|05|Y|Y|A
04030506030000|실질기여도||04030506000000|05|Y|Y|A
04030507000000|전기 전자 및 정밀기기 제조업||04030500000000|04|N||
04030507010000|명목||04030507000000|05|Y|Y|A
04030507020000|실질||04030507000000|05|Y|Y|A
04030507030000|실질기여도||04030507000000|05|Y|Y|A
04030508000000|공공 행정 국방 및 사회보장 행정||04030500000000|04|N||
04030508010000|명목||04030508000000|05|Y|Y|A
04030508020000|실질||04030508000000|05|Y|Y|A
04030508030000|실질기여도||04030508000000|05|Y|Y|A
04030509000000|광업||04030500000000|04|N||
04030509010000|명목||04030509000000|05|Y|Y|A
04030509020000|실질||04030509000000|05|Y|Y|A
04030509030000|실질기여도||04030509000000|05|Y|Y|A
04030510000000|교육 서비스업||04030500000000|04|N||
04030510010000|명목||04030510000000|05|Y|Y|A
04030510020000|실질||04030510000000|05|Y|Y|A
04030510030000|실질기여도||04030510000000|05|Y|Y|A
04030511000000|금융 및 보험업||04030500000000|04|N||
04030511010000|명목||04030511000000|05|Y|Y|A
04030511020000|실질||04030511000000|05|Y|Y|A
04030511030000|실질기여도||04030511000000|05|Y|Y|A
04030512000000|도매 및 소매업||04030500000000|04|N||
04030512010000|명목||04030512000000|05|Y|Y|A
04030512020000|실질||04030512000000|05|Y|Y|A
04030512030000|실질기여도||04030512000000|05|Y|Y|A
04030513000000|문화 및 기타서비스업||04030500000000|04|N||
04030513010000|명목||04030513000000|05|Y|Y|A
04030513020000|실질||04030513000000|05|Y|Y|A
04030513030000|실질기여도||04030513000000|05|Y|Y|A
04030514000000|보건업 및 사회복지 서비스업||04030500000000|04|N||
04030514010000|명목||04030514000000|05|Y|Y|A
04030514020000|실질||04030514000000|05|Y|Y|A
04030514030000|실질기여도||04030514000000|05|Y|Y|A
04030515000000|부동산업||04030500000000|04|N||
04030515010000|명목||04030515000000|05|Y|Y|A
04030515020000|실질||04030515000000|05|Y|Y|A
04030515030000|실질기여도||04030515000000|05|Y|Y|A
04030516000000|사업서비스업||04030500000000|04|N||
04030516010000|명목||04030516000000|05|Y|Y|A
04030516020000|실질||04030516000000|05|Y|Y|A
04030516030000|실질기여도||04030516000000|05|Y|Y|A
04030517000000|숙박 및 음식점업||04030500000000|04|N||
04030517010000|명목||04030517000000|05|Y|Y|A
04030517020000|실질||04030517000000|05|Y|Y|A
04030517030000|실질기여도||04030517000000|05|Y|Y|A
04030518000000|운수 및 창고업||04030500000000|04|N||
04030518010000|명목||04030518000000|05|Y|Y|A
04030518020000|실질||04030518000000|05|Y|Y|A
04030518030000|실질기여도||04030518000000|05|Y|Y|A
04030519000000|정보통신업||04030500000000|04|N||
04030519010000|명목||04030519000000|05|Y|Y|A
04030519020000|실질||04030519000000|05|Y|Y|A
04030519030000|실질기여도||04030519000000|05|Y|Y|A
04030520000000|제조업||04030500000000|04|N||
04030520010000|명목||04030520000000|05|Y|Y|A
04030520020000|실질||04030520000000|05|Y|Y|A
04030520030000|실질기여도||04030520000000|05|Y|Y|A
04030521000000|건설업||04030500000000|04|N||
04030521010000|명목||04030521000000|05|Y|Y|A
04030521020000|실질||04030521000000|05|Y|Y|A
04030521030000|실질기여도||04030521000000|05|Y|Y|A
04030522000000|광제조업||04030500000000|04|N||
04030522010000|명목||04030522000000|05|Y|Y|A
04030522020000|실질||04030522000000|05|Y|Y|A
04030522030000|실질기여도||04030522000000|05|Y|Y|A
04030523000000|농업 임업 및 어업||04030500000000|04|N||
04030523010000|명목||04030523000000|05|Y|Y|A
04030523020000|실질||04030523000000|05|Y|Y|A
04030523030000|실질기여도||04030523000000|05|Y|Y|A
04030524000000|서비스업||04030500000000|04|N||
04030524010000|명목||04030524000000|05|Y|Y|A
04030524020000|실질||04030524000000|05|Y|Y|A
04030524030000|실질기여도||04030524000000|05|Y|Y|A
04030525000000|순생산물세||04030500000000|04|N||
04030525010000|명목||04030525000000|05|Y|Y|A
04030525020000|실질||04030525000000|05|Y|Y|A
04030525030000|실질기여도||04030525000000|05|Y|Y|A
04030526000000|전기 가스 증기 및 공기 조절 공급업||04030500000000|04|N||
04030526010000|명목||04030526000000|05|Y|Y|A
04030526020000|실질||04030526000000|05|Y|Y|A
04030526030000|실질기여도||04030526000000|05|Y|Y|A
04030527000000|지역내총생산(시장가격)||04030500000000|04|N||
04030527010000|명목||04030527000000|05|Y|Y|A
04030527020000|실질||04030527000000|05|Y|Y|A
04030527030000|실질기여도||04030527000000|05|Y|Y|A
04030528000000|총부가가치(기초가격)||04030500000000|04|N||
04030528010000|명목||04030528000000|05|Y|Y|A
04030528020000|실질||04030528000000|05|Y|Y|A
04030528030000|실질기여도||04030528000000|05|Y|Y|A
04030600000000|대구광역시||04030000000000|03|N||
04030601000000|기계 운송장비 및 기타 제품 제조업||04030600000000|04|N||
04030601010000|명목||04030601000000|05|Y|Y|A
04030601020000|실질||04030601000000|05|Y|Y|A
04030601030000|실질기여도||04030601000000|05|Y|Y|A
04030602000000|목재종이인쇄 및 복제업||04030600000000|04|N||
04030602010000|명목||04030602000000|05|Y|Y|A
04030602020000|실질||04030602000000|05|Y|Y|A
04030602030000|실질기여도||04030602000000|05|Y|Y|A
04030603000000|비금속광물 및 금속제품 제조업||04030600000000|04|N||
04030603010000|명목||04030603000000|05|Y|Y|A
04030603020000|실질||04030603000000|05|Y|Y|A
04030603030000|실질기여도||04030603000000|05|Y|Y|A
04030604000000|석탄 및 석유 화학제품 제조업||04030600000000|04|N||
04030604010000|명목||04030604000000|05|Y|Y|A
04030604020000|실질||04030604000000|05|Y|Y|A
04030604030000|실질기여도||04030604000000|05|Y|Y|A
04030605000000|섬유 의복 및 가죽 제품 제조업||04030600000000|04|N||
04030605010000|명목||04030605000000|05|Y|Y|A
04030605020000|실질||04030605000000|05|Y|Y|A
04030605030000|실질기여도||04030605000000|05|Y|Y|A
04030606000000|음식료품 및 담배제조업||04030600000000|04|N||
04030606010000|명목||04030606000000|05|Y|Y|A
04030606020000|실질||04030606000000|05|Y|Y|A
04030606030000|실질기여도||04030606000000|05|Y|Y|A
04030607000000|전기 전자 및 정밀기기 제조업||04030600000000|04|N||
04030607010000|명목||04030607000000|05|Y|Y|A
04030607020000|실질||04030607000000|05|Y|Y|A
04030607030000|실질기여도||04030607000000|05|Y|Y|A
04030608000000|공공 행정 국방 및 사회보장 행정||04030600000000|04|N||
04030608010000|명목||04030608000000|05|Y|Y|A
04030608020000|실질||04030608000000|05|Y|Y|A
04030608030000|실질기여도||04030608000000|05|Y|Y|A
04030609000000|광업||04030600000000|04|N||
04030609010000|명목||04030609000000|05|Y|Y|A
04030609020000|실질||04030609000000|05|Y|Y|A
04030609030000|실질기여도||04030609000000|05|Y|Y|A
04030610000000|교육 서비스업||04030600000000|04|N||
04030610010000|명목||04030610000000|05|Y|Y|A
04030610020000|실질||04030610000000|05|Y|Y|A
04030610030000|실질기여도||04030610000000|05|Y|Y|A
04030611000000|금융 및 보험업||04030600000000|04|N||
04030611010000|명목||04030611000000|05|Y|Y|A
04030611020000|실질||04030611000000|05|Y|Y|A
04030611030000|실질기여도||04030611000000|05|Y|Y|A
04030612000000|도매 및 소매업||04030600000000|04|N||
04030612010000|명목||04030612000000|05|Y|Y|A
04030612020000|실질||04030612000000|05|Y|Y|A
04030612030000|실질기여도||04030612000000|05|Y|Y|A
04030613000000|문화 및 기타서비스업||04030600000000|04|N||
04030613010000|명목||04030613000000|05|Y|Y|A
04030613020000|실질||04030613000000|05|Y|Y|A
04030613030000|실질기여도||04030613000000|05|Y|Y|A
04030614000000|보건업 및 사회복지 서비스업||04030600000000|04|N||
04030614010000|명목||04030614000000|05|Y|Y|A
04030614020000|실질||04030614000000|05|Y|Y|A
04030614030000|실질기여도||04030614000000|05|Y|Y|A
04030615000000|부동산업||04030600000000|04|N||
04030615010000|명목||04030615000000|05|Y|Y|A
04030615020000|실질||04030615000000|05|Y|Y|A
04030615030000|실질기여도||04030615000000|05|Y|Y|A
04030616000000|사업서비스업||04030600000000|04|N||
04030616010000|명목||04030616000000|05|Y|Y|A
04030616020000|실질||04030616000000|05|Y|Y|A
04030616030000|실질기여도||04030616000000|05|Y|Y|A
04030617000000|숙박 및 음식점업||04030600000000|04|N||
04030617010000|명목||04030617000000|05|Y|Y|A
04030617020000|실질||04030617000000|05|Y|Y|A
04030617030000|실질기여도||04030617000000|05|Y|Y|A
04030618000000|운수 및 창고업||04030600000000|04|N||
04030618010000|명목||04030618000000|05|Y|Y|A
04030618020000|실질||04030618000000|05|Y|Y|A
04030618030000|실질기여도||04030618000000|05|Y|Y|A
04030619000000|정보통신업||04030600000000|04|N||
04030619010000|명목||04030619000000|05|Y|Y|A
04030619020000|실질||04030619000000|05|Y|Y|A
04030619030000|실질기여도||04030619000000|05|Y|Y|A
04030620000000|제조업||04030600000000|04|N||
04030620010000|명목||04030620000000|05|Y|Y|A
04030620020000|실질||04030620000000|05|Y|Y|A
04030620030000|실질기여도||04030620000000|05|Y|Y|A
04030621000000|건설업||04030600000000|04|N||
04030621010000|명목||04030621000000|05|Y|Y|A
04030621020000|실질||04030621000000|05|Y|Y|A
04030621030000|실질기여도||04030621000000|05|Y|Y|A
04030622000000|광제조업||04030600000000|04|N||
04030622010000|명목||04030622000000|05|Y|Y|A
04030622020000|실질||04030622000000|05|Y|Y|A
04030622030000|실질기여도||04030622000000|05|Y|Y|A
04030623000000|농업 임업 및 어업||04030600000000|04|N||
04030623010000|명목||04030623000000|05|Y|Y|A
04030623020000|실질||04030623000000|05|Y|Y|A
04030623030000|실질기여도||04030623000000|05|Y|Y|A
04030624000000|서비스업||04030600000000|04|N||
04030624010000|명목||04030624000000|05|Y|Y|A
04030624020000|실질||04030624000000|05|Y|Y|A
04030624030000|실질기여도||04030624000000|05|Y|Y|A
04030625000000|순생산물세||04030600000000|04|N||
04030625010000|명목||04030625000000|05|Y|Y|A
04030625020000|실질||04030625000000|05|Y|Y|A
04030625030000|실질기여도||04030625000000|05|Y|Y|A
04030626000000|전기 가스 증기 및 공기 조절 공급업||04030600000000|04|N||
04030626010000|명목||04030626000000|05|Y|Y|A
04030626020000|실질||04030626000000|05|Y|Y|A
04030626030000|실질기여도||04030626000000|05|Y|Y|A
04030627000000|지역내총생산(시장가격)||04030600000000|04|N||
04030627010000|명목||04030627000000|05|Y|Y|A
04030627020000|실질||04030627000000|05|Y|Y|A
04030627030000|실질기여도||04030627000000|05|Y|Y|A
04030628000000|총부가가치(기초가격)||04030600000000|04|N||
04030628010000|명목||04030628000000|05|Y|Y|A
04030628020000|실질||04030628000000|05|Y|Y|A
04030628030000|실질기여도||04030628000000|05|Y|Y|A
04030700000000|대전광역시||04030000000000|03|N||
04030701000000|기계 운송장비 및 기타 제품 제조업||04030700000000|04|N||
04030701010000|명목||04030701000000|05|Y|Y|A
04030701020000|실질||04030701000000|05|Y|Y|A
04030701030000|실질기여도||04030701000000|05|Y|Y|A
04030702000000|목재종이인쇄 및 복제업||04030700000000|04|N||
04030702010000|명목||04030702000000|05|Y|Y|A
04030702020000|실질||04030702000000|05|Y|Y|A
04030702030000|실질기여도||04030702000000|05|Y|Y|A
04030703000000|비금속광물 및 금속제품 제조업||04030700000000|04|N||
04030703010000|명목||04030703000000|05|Y|Y|A
04030703020000|실질||04030703000000|05|Y|Y|A
04030703030000|실질기여도||04030703000000|05|Y|Y|A
04030704000000|석탄 및 석유 화학제품 제조업||04030700000000|04|N||
04030704010000|명목||04030704000000|05|Y|Y|A
04030704020000|실질||04030704000000|05|Y|Y|A
04030704030000|실질기여도||04030704000000|05|Y|Y|A
04030705000000|섬유 의복 및 가죽 제품 제조업||04030700000000|04|N||
04030705010000|명목||04030705000000|05|Y|Y|A
04030705020000|실질||04030705000000|05|Y|Y|A
04030705030000|실질기여도||04030705000000|05|Y|Y|A
04030706000000|음식료품 및 담배제조업||04030700000000|04|N||
04030706010000|명목||04030706000000|05|Y|Y|A
04030706020000|실질||04030706000000|05|Y|Y|A
04030706030000|실질기여도||04030706000000|05|Y|Y|A
04030707000000|전기 전자 및 정밀기기 제조업||04030700000000|04|N||
04030707010000|명목||04030707000000|05|Y|Y|A
04030707020000|실질||04030707000000|05|Y|Y|A
04030707030000|실질기여도||04030707000000|05|Y|Y|A
04030708000000|공공 행정 국방 및 사회보장 행정||04030700000000|04|N||
04030708010000|명목||04030708000000|05|Y|Y|A
04030708020000|실질||04030708000000|05|Y|Y|A
04030708030000|실질기여도||04030708000000|05|Y|Y|A
04030709000000|광업||04030700000000|04|N||
04030709010000|명목||04030709000000|05|Y|Y|A
04030709020000|실질||04030709000000|05|Y|Y|A
